age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datasetType
61,4,2,1,0,10061,1,0,0,18,9,147,2,-1,0,3,0,1
41,1,1,1,0,-392,1,0,2,22,8,519,1,-1,0,3,0,1
43,9,1,2,0,1567,0,0,2,3,8,289,1,-1,0,3,0,1
42,0,1,1,0,4049,0,0,0,2,0,280,2,176,3,2,1,1
54,1,1,2,0,5310,1,0,2,8,8,245,2,-1,0,3,0,1
36,4,1,2,0,32,0,0,0,26,1,104,2,-1,0,3,0,1
43,4,2,1,0,904,1,0,0,9,8,204,2,-1,0,3,0,1
31,1,0,1,0,52,0,0,2,2,8,123,2,-1,0,3,0,1
40,4,1,2,0,3210,0,0,0,23,9,495,2,-1,0,3,1,1
49,4,1,1,0,0,0,0,0,5,1,86,3,-1,0,3,0,1
32,4,2,1,0,13,0,0,0,24,1,184,6,-1,0,3,0,1
50,4,1,1,0,-1940,1,1,0,27,8,112,5,-1,0,3,0,1
31,9,1,2,0,390,0,0,0,28,5,193,1,64,0,3,0,1
27,4,1,0,0,799,1,0,0,15,0,573,1,356,1,1,0,1
34,4,1,2,0,3002,0,0,0,7,1,445,2,97,1,3,1,1
27,4,2,2,0,1173,0,0,0,20,5,116,1,-1,0,3,0,1
42,1,2,0,0,-568,1,0,0,19,8,1024,1,-1,0,3,1,1
36,9,2,2,0,5965,1,0,0,17,8,133,2,3,0,3,0,1
39,9,1,1,0,7077,0,0,0,15,9,661,2,323,2,3,1,1
46,9,1,1,0,-94,1,0,2,8,8,99,1,-1,0,3,0,1
27,1,2,1,0,360,1,0,0,14,1,331,3,-1,0,3,0,1
37,1,1,1,0,-306,1,0,2,24,8,72,1,-1,0,3,0,1
33,1,1,1,0,1007,1,0,0,22,8,243,1,-1,0,3,0,1
35,0,1,1,0,199,1,0,2,10,5,182,1,-1,0,3,0,1
44,1,0,1,0,1330,1,0,0,17,8,506,1,-1,0,3,0,1
51,4,1,2,0,142,0,0,0,27,1,145,1,-1,0,3,0,1
51,9,1,1,0,65,0,0,0,26,1,20,13,-1,0,3,0,1
57,4,1,2,0,4,0,0,0,11,5,224,1,168,3,2,1,1
43,7,0,1,0,171,1,0,2,6,8,227,1,-1,0,3,0,1
42,3,1,2,0,2887,0,0,0,20,6,232,1,-1,0,3,0,1
32,7,1,1,0,477,1,0,2,7,1,92,3,-1,0,3,0,1
44,1,1,0,0,318,0,0,0,20,5,214,1,-1,0,3,0,1
30,1,1,1,0,130,0,0,2,14,8,346,1,-1,0,3,0,1
31,4,1,2,0,0,0,0,0,19,5,453,2,-1,0,3,0,1
38,9,1,1,0,12,0,0,0,28,1,112,4,-1,0,3,0,1
38,9,1,1,0,231,1,0,0,3,3,192,1,74,0,2,1,1
46,1,1,1,0,324,0,0,0,16,6,536,6,-1,0,3,0,1
46,4,2,2,0,1665,1,0,0,8,0,352,1,290,7,0,1,1
54,4,2,2,0,410,0,0,0,10,1,235,1,90,2,3,1,1
25,4,2,1,0,459,0,0,0,22,1,281,2,-1,0,3,1,1
32,4,1,2,0,0,0,0,0,5,6,546,3,11,0,3,1,1
37,5,1,2,0,39,0,0,0,22,1,866,6,-1,0,3,1,1
25,5,1,1,0,672,1,0,0,13,0,342,2,-1,0,3,1,1
37,6,1,1,0,448,0,0,0,17,0,480,2,94,2,3,1,1
49,1,1,1,0,177,1,0,0,5,8,523,1,-1,0,3,1,1
49,9,1,1,0,402,1,0,0,20,8,21,2,-1,0,3,0,1
37,7,2,1,0,0,0,0,2,6,8,394,4,-1,0,3,0,1
53,9,2,1,0,63,0,0,0,24,1,40,1,-1,0,3,0,1
30,9,2,1,0,776,1,0,0,16,8,319,1,-1,0,3,0,1
37,0,1,1,0,631,1,0,0,26,6,93,1,-1,0,3,0,1
33,6,2,1,0,202,0,0,0,13,7,315,1,-1,0,3,1,1
32,1,1,1,0,409,1,0,2,11,8,471,1,-1,0,3,0,1
30,4,1,1,0,4623,1,0,0,18,2,828,2,-1,0,3,1,1
27,1,2,1,0,776,1,0,0,9,0,354,1,-1,0,3,0,1
47,4,1,1,0,1789,0,0,0,20,6,355,1,-1,0,3,1,1
34,1,1,1,0,451,1,1,0,18,5,371,3,-1,0,3,0,1
57,9,1,1,0,6687,0,0,0,22,9,512,2,60,0,2,1,1
33,1,2,1,0,245,0,0,0,10,7,402,1,-1,0,3,1,1
27,4,2,2,0,0,0,0,0,11,5,51,1,-1,0,3,0,1
35,4,1,2,0,0,1,0,0,12,10,265,1,147,2,2,1,1
28,4,1,2,0,804,1,0,0,20,1,567,1,-1,0,3,1,1
45,9,2,1,0,2506,0,0,0,26,10,132,3,189,1,2,1,1
50,4,1,1,0,113,0,0,0,11,8,485,1,193,13,2,1,1
34,0,1,1,0,19,1,0,0,9,3,167,1,223,2,0,0,1
46,4,1,1,0,677,0,0,0,16,4,1257,2,-1,0,3,1,1
42,5,1,2,0,650,0,0,0,13,0,361,2,-1,0,3,1,1
33,1,1,1,0,4,1,0,0,16,8,489,5,-1,0,3,0,1
52,9,2,1,0,2144,1,0,0,12,6,403,4,-1,0,3,0,1
40,1,1,2,0,2727,1,0,0,23,1,728,1,57,1,3,1,1
50,1,1,0,0,2935,0,0,0,17,9,728,3,-1,0,3,0,1
29,4,2,2,0,82,0,0,0,11,5,154,1,-1,0,3,0,1
76,5,1,1,0,465,1,0,0,7,5,121,1,26,0,3,0,1
41,1,1,1,0,288,1,0,2,14,8,221,3,-1,0,3,0,1
31,8,2,1,0,2528,0,0,0,15,1,238,1,181,2,2,1,1
49,7,1,1,0,1488,1,0,2,16,6,224,2,-1,0,3,0,1
45,4,1,1,0,99,0,0,0,8,5,696,1,-1,0,3,1,1
28,8,2,2,0,3379,0,0,0,18,9,414,1,206,3,3,1,1
38,9,1,1,0,1046,0,0,0,16,3,408,1,-1,0,3,0,1
52,1,1,1,0,884,0,0,0,16,9,47,6,-1,0,3,0,1
40,1,1,1,0,282,1,0,0,15,8,241,1,-1,0,3,0,1
50,9,1,1,0,2579,0,0,0,5,10,315,1,109,2,2,1,1
26,9,2,2,0,912,0,0,0,6,1,112,3,-1,0,3,0,1
39,0,1,1,0,3752,0,0,0,20,0,214,1,120,4,2,1,1
30,4,2,1,0,3,0,0,0,20,1,167,3,-1,0,3,0,1
37,9,2,1,0,259,1,0,0,17,5,445,2,-1,0,3,0,1
46,0,0,2,0,64,1,0,0,24,10,229,2,-1,0,3,1,1
34,1,1,1,0,0,1,0,0,23,5,88,5,-1,0,3,0,1
33,7,2,1,0,165,0,0,0,18,8,170,1,-1,0,3,1,1
25,0,1,1,0,893,1,0,2,27,8,327,1,-1,0,3,0,1
40,1,1,1,0,631,0,0,0,14,5,939,1,-1,0,3,1,1
42,1,1,1,0,92,1,0,2,15,8,237,2,-1,0,3,0,1
39,0,1,1,0,794,1,0,0,9,8,297,2,-1,0,3,0,1
35,4,1,2,0,7,1,0,0,23,1,55,4,-1,0,3,0,1
43,9,1,1,0,385,0,0,0,7,1,2090,2,-1,0,3,1,1
29,4,1,0,0,431,1,0,0,6,8,511,1,112,1,2,1,1
54,1,1,1,0,48,1,0,0,5,5,1457,1,-1,0,3,1,1
45,1,1,1,0,186,1,0,0,12,8,59,2,351,4,0,0,1
31,1,1,1,0,411,0,0,0,10,5,713,2,-1,0,3,0,1
43,7,1,1,0,410,1,0,0,18,1,162,4,-1,0,3,0,1
31,1,1,1,0,117,0,0,0,18,8,252,2,-1,0,3,0,1
37,4,1,2,0,3542,0,0,0,18,1,1050,2,-1,0,3,1,1
28,1,1,1,0,317,1,0,0,25,9,5,3,-1,0,3,0,1
41,0,1,1,0,-264,1,0,0,19,8,513,1,116,0,3,1,1
29,4,1,2,0,6492,0,0,1,29,10,80,3,-1,0,3,0,1
43,4,1,1,0,2872,0,0,0,6,5,307,1,-1,0,3,1,1
36,4,1,1,0,-55,1,0,0,24,5,109,4,-1,0,3,0,1
41,4,1,2,0,3544,1,0,0,5,1,201,3,-1,0,3,0,1
61,6,1,2,0,9,0,0,0,18,1,894,1,20,0,3,1,1
31,1,1,2,0,70,1,0,0,20,8,240,4,-1,0,3,0,1
37,6,1,2,0,1132,0,0,0,10,7,196,2,-1,0,3,0,1
34,0,1,1,0,2116,0,0,0,13,3,129,1,-1,0,2,1,1
46,0,0,1,0,189,1,0,0,25,8,195,3,414,1,0,0,1
37,4,1,2,0,0,1,0,0,15,8,214,3,-1,0,3,0,1
29,1,1,1,0,2031,1,0,0,18,5,199,1,-1,0,3,0,1
43,9,1,0,0,-329,1,0,0,7,5,170,1,-1,0,3,0,1
36,1,1,0,0,-221,1,1,2,28,5,63,3,-1,0,3,0,1
30,4,1,2,0,603,1,0,0,18,8,14,5,327,3,0,0,1
45,4,1,1,0,57,1,0,0,26,5,827,3,-1,0,3,1,1
44,0,1,2,0,1539,0,0,2,9,8,43,1,-1,0,3,0,1
37,6,1,2,0,128,0,0,0,19,1,259,1,-1,0,3,0,1
36,4,1,2,0,22911,1,0,0,2,8,157,1,371,1,0,0,1
41,0,0,2,0,13,1,0,0,14,10,247,1,-1,0,3,1,1
42,6,2,2,0,392,1,0,0,8,1,2075,2,-1,0,3,1,1
33,1,1,1,0,-139,1,0,2,26,8,492,2,-1,0,3,0,1
37,7,1,1,0,70,0,0,0,6,8,492,7,-1,0,3,1,1
29,4,2,2,0,801,0,0,0,27,1,177,1,92,1,0,1,1
54,5,2,0,0,1584,1,0,0,19,6,1015,1,-1,0,3,1,1
36,4,1,1,0,426,1,0,0,15,10,92,1,-1,0,3,0,1
49,9,2,2,0,255,1,0,0,19,5,405,2,-1,0,3,0,1
43,1,1,1,0,779,0,0,2,6,6,29,3,-1,0,3,0,1
36,4,2,2,0,5080,0,0,0,25,0,266,3,-1,0,3,1,1
48,1,2,1,0,520,0,0,0,11,5,613,2,-1,0,3,1,1
27,4,2,2,0,334,1,0,2,9,8,134,1,-1,0,3,0,1
28,4,1,1,0,4590,1,0,0,16,8,802,2,-1,0,3,1,1
40,4,1,2,0,771,1,0,0,25,4,106,7,-1,0,3,0,1
48,4,1,2,0,1217,0,0,0,11,6,360,2,11,0,3,1,1
31,1,1,1,0,352,1,0,2,19,8,100,6,-1,0,3,0,1
48,1,1,1,0,374,1,0,0,6,3,136,3,268,1,0,0,1
29,4,1,0,0,3523,0,0,0,22,3,340,1,183,2,0,1,1
40,1,1,1,0,843,1,0,2,17,6,306,9,-1,0,3,0,1
36,9,1,1,0,1129,1,0,2,21,8,299,1,-1,0,3,0,1
32,4,1,2,0,1339,0,0,0,17,0,319,2,119,3,2,1,1
32,9,1,1,0,3487,1,0,2,26,8,411,4,-1,0,3,0,1
35,9,1,1,0,680,1,0,2,3,8,81,2,-1,0,3,0,1
32,9,1,1,0,1135,1,0,0,5,8,174,2,-1,0,3,0,1
32,7,2,1,0,126,1,0,0,7,1,1737,3,-1,0,3,1,1
44,1,1,1,0,1935,1,0,0,7,5,756,2,-1,0,3,1,1
74,4,1,2,0,1339,0,0,0,17,1,413,6,-1,0,3,1,1
36,1,1,0,0,318,0,0,0,16,5,219,1,-1,0,3,0,1
56,1,1,0,0,308,0,0,0,12,5,210,1,-1,0,3,0,1
60,5,1,2,0,0,0,0,0,6,1,815,1,5,0,3,1,1
31,1,1,1,0,26,1,0,2,18,8,631,1,-1,0,3,0,1
27,1,1,1,0,16,1,0,2,4,8,137,1,-1,0,3,0,1
39,4,1,2,0,159,0,0,0,30,1,102,4,-1,0,3,0,1
55,9,1,1,0,549,0,0,2,28,6,26,1,-1,0,3,0,1
49,0,2,2,0,5989,0,0,0,11,0,462,2,-1,0,3,1,1
40,4,2,2,0,2976,0,0,0,21,1,185,4,-1,0,3,0,1
36,4,1,2,0,5040,0,0,0,17,0,244,3,-1,0,3,1,1
57,4,1,2,0,5920,1,0,0,23,8,255,1,-1,0,3,0,1
41,8,2,1,0,128,1,0,0,25,7,357,5,-1,0,3,1,1
30,4,1,2,0,139,1,0,2,6,8,44,8,-1,0,3,0,1
48,0,1,1,0,2288,0,0,0,10,3,239,3,-1,0,3,1,1
42,0,1,1,0,3699,0,0,0,12,1,847,4,-1,0,3,1,1
37,1,1,1,0,122,1,0,2,2,8,158,1,-1,0,3,0,1
52,4,1,2,0,2939,0,0,2,18,6,359,6,-1,0,3,0,1
30,4,1,2,0,-26,0,0,0,3,9,225,1,94,8,2,1,1
41,1,1,2,0,1322,1,0,0,8,5,171,1,-1,0,3,0,1
43,4,1,2,0,1190,0,0,0,6,6,52,1,-1,0,3,0,1
34,7,1,1,0,489,1,0,2,13,1,101,6,-1,0,3,0,1
33,4,1,1,0,289,0,0,0,25,1,70,5,-1,0,3,0,1
39,4,1,2,0,3,1,0,0,17,8,217,2,-1,0,3,0,1
39,4,1,1,0,3342,0,0,0,25,1,116,2,-1,0,3,0,1
49,0,1,1,0,87,0,0,0,29,6,164,1,-1,0,3,0,1
53,5,1,2,0,7736,0,0,0,11,6,234,1,30,0,2,1,1
78,5,1,1,0,8417,0,0,0,15,6,343,1,238,2,3,1,1
45,1,1,1,0,5774,1,0,0,2,5,520,2,-1,0,3,0,1
52,6,1,1,0,97,0,0,2,27,8,338,1,-1,0,3,0,1
46,1,0,0,0,-286,1,0,0,8,8,727,1,-1,0,3,1,1
32,1,1,1,0,-66,1,0,2,8,8,417,1,-1,0,3,0,1
37,4,1,2,0,474,0,0,0,21,11,341,1,177,7,2,1,1
32,9,2,1,0,2416,0,0,0,22,6,135,1,162,1,2,1,1
49,4,1,2,0,0,0,0,0,17,5,439,2,-1,0,3,0,1
49,6,1,1,0,201,1,0,0,8,8,134,1,165,4,0,0,1
50,4,1,2,0,21,0,0,0,20,10,527,1,10,0,3,1,1
51,1,1,1,0,146,1,0,2,4,6,56,2,2,1,3,0,1
50,1,1,1,0,227,1,0,0,6,9,195,1,170,1,0,0,1
51,3,1,1,0,0,0,0,0,16,6,1381,1,128,0,3,0,1
32,1,1,1,0,887,1,0,0,18,0,798,1,-1,0,3,0,1
38,0,2,2,0,800,0,0,0,20,8,75,5,-1,0,3,0,1
29,0,2,2,0,407,1,0,0,18,1,124,1,-1,0,3,0,1
38,4,1,2,0,0,0,0,0,19,9,113,1,-1,0,3,0,1
42,9,2,2,0,0,0,0,0,28,1,258,4,-1,0,3,0,1
58,9,1,1,0,1469,1,0,0,15,8,351,1,-1,0,3,0,1
44,0,1,2,0,1059,1,0,2,7,6,35,2,-1,0,3,0,1
41,2,1,2,0,177,0,0,0,10,8,119,2,-1,0,3,0,1
40,4,2,2,0,8,0,0,0,12,8,595,1,-1,0,3,1,1
36,7,2,1,0,46,1,0,0,6,8,141,1,-1,0,3,0,1
55,4,2,2,0,150,0,0,0,7,5,124,1,-1,0,3,0,1
31,0,1,1,0,2300,1,0,0,19,0,255,1,-1,0,3,0,1
32,9,2,1,0,-403,1,0,0,18,5,1412,3,-1,0,3,1,1
75,0,1,1,0,3780,0,0,0,15,8,203,1,181,1,2,1,1
30,4,1,2,0,849,1,0,0,25,1,255,3,43,0,3,0,1
36,7,1,0,0,-297,1,0,0,12,5,35,2,-1,0,3,0,1
48,7,2,2,0,1989,1,0,0,24,9,109,3,-1,0,3,0,1
33,9,1,1,0,0,1,0,0,29,4,119,2,-1,0,3,0,1
52,3,1,1,0,29,0,0,0,15,9,1341,1,133,0,3,0,1
36,1,1,2,0,2012,0,0,0,23,11,156,1,98,1,2,1,1
31,0,1,1,0,0,0,0,2,17,5,41,4,-1,0,3,0,1
45,0,2,1,0,58,1,0,0,25,5,840,5,-1,0,3,1,1
39,7,1,2,0,4897,1,0,0,9,8,428,2,75,0,3,0,1
32,4,2,2,0,409,0,0,0,2,8,775,3,-1,0,3,1,1
48,1,1,1,0,2280,1,0,0,28,8,1071,15,-1,0,3,1,1
41,6,1,1,0,259,1,0,0,18,0,57,1,151,5,0,0,1
27,4,2,2,0,188,0,0,0,8,6,128,1,-1,0,3,1,1
38,4,1,1,0,1002,1,0,0,14,8,1037,2,-1,0,3,0,1
30,1,1,1,0,2,1,0,0,16,8,26,8,325,3,0,0,1
51,3,1,1,0,16,0,0,0,26,6,173,1,-1,0,3,0,1
29,1,1,1,0,-897,1,0,0,16,8,784,1,-1,0,3,1,1
34,1,2,1,0,-406,1,0,0,15,8,461,1,-1,0,3,1,1
46,7,1,1,0,227,1,0,0,27,5,1126,3,-1,0,3,1,1
32,9,1,1,0,176,0,0,0,15,5,201,1,180,2,0,0,1
34,9,1,1,0,139,1,0,0,18,5,801,2,-1,0,3,1,1
35,0,2,2,0,2502,0,0,2,21,6,63,3,-1,0,3,0,1
51,1,1,0,0,228,0,0,0,10,6,175,2,-1,0,3,0,1
50,2,1,1,0,598,0,0,0,20,8,26,2,-1,0,3,0,1
35,4,1,1,0,1282,1,0,0,10,5,687,1,58,4,3,0,1
39,7,1,1,0,-226,1,0,0,15,8,328,1,325,2,0,0,1
32,1,1,2,0,640,1,0,0,23,5,318,1,-1,0,3,0,1
53,4,1,1,0,1255,0,0,0,8,6,1545,1,-1,0,3,1,1
35,6,1,1,0,272,1,0,0,15,8,96,2,-1,0,3,0,1
27,1,1,1,0,468,1,0,0,11,8,109,1,-1,0,3,0,1
37,1,1,0,0,198,0,0,0,10,5,183,1,-1,0,3,0,1
34,0,1,0,0,2345,0,0,0,14,1,136,5,-1,0,3,0,1
43,7,1,1,0,2773,0,0,0,22,3,672,1,-1,0,3,1,1
41,9,1,1,0,289,1,0,2,25,8,164,2,-1,0,3,0,1
33,1,1,1,0,-145,1,0,2,22,8,494,2,-1,0,3,0,1
30,4,1,2,0,14,0,0,0,25,1,113,7,-1,0,3,0,1
58,7,1,1,0,765,0,0,0,18,8,139,2,-1,0,3,0,1
26,4,2,2,0,170,0,0,0,13,5,118,1,-1,0,3,1,1
38,1,1,1,0,130,1,0,2,14,8,135,1,-1,0,3,0,1
39,4,1,1,0,1221,1,0,0,10,0,393,1,-1,0,3,0,1
45,1,1,1,0,1121,1,0,0,18,8,70,1,166,6,0,0,1
57,5,1,1,0,8227,0,0,1,4,6,236,1,11,0,2,1,1
36,7,2,0,0,1635,0,0,0,20,8,225,2,-1,0,3,0,1
51,1,1,1,0,15,1,0,0,9,8,326,2,360,1,0,0,1
41,4,1,2,0,830,1,0,0,21,1,218,2,105,5,3,0,1
41,9,0,2,0,0,0,0,0,16,5,140,1,-1,0,3,0,1
38,9,2,1,0,351,1,0,0,11,3,220,1,264,1,0,0,1
33,1,1,1,0,137,1,0,2,18,8,303,10,-1,0,3,0,1
35,9,1,1,0,-1,1,0,0,11,8,386,3,-1,0,3,1,1
30,7,1,1,0,186,1,0,2,7,8,39,1,-1,0,3,0,1
29,1,2,1,0,202,1,0,0,13,9,175,1,-1,0,3,0,1
51,1,1,1,0,779,0,0,2,14,6,30,2,-1,0,3,0,1
50,1,1,2,0,3234,0,0,0,20,5,196,3,-1,0,3,0,1
40,1,1,0,0,3335,1,0,2,19,8,313,2,-1,0,3,0,1
28,1,0,1,0,-43,0,0,0,1,9,196,1,92,13,2,1,1
57,1,1,0,0,0,1,0,2,20,5,97,1,-1,0,3,0,1
40,4,0,2,0,906,0,0,0,19,1,379,4,4,2,3,0,1
57,4,0,2,0,2930,0,0,0,9,3,236,2,-1,0,3,0,1
37,4,2,2,0,41,1,0,0,22,3,260,2,161,1,2,1,1
59,4,1,2,0,2,0,0,0,28,1,57,5,-1,0,3,0,1
47,1,1,1,0,448,1,0,2,7,8,124,1,-1,0,3,0,1
50,0,1,2,0,0,0,0,0,7,5,83,1,-1,0,3,0,1
37,1,1,1,0,447,1,0,0,13,8,549,1,347,4,0,1,1
34,1,1,1,0,318,0,0,0,18,5,226,2,-1,0,3,0,1
34,9,2,1,0,6,0,0,0,8,1,570,2,-1,0,3,1,1
65,3,1,1,0,41,1,0,0,21,0,666,1,219,2,0,1,1
40,4,0,2,0,551,0,0,0,17,1,108,3,-1,0,3,0,1
52,4,1,2,0,6092,1,0,2,14,8,407,4,-1,0,3,0,1
53,4,1,2,0,337,0,0,0,29,1,79,2,-1,0,3,0,1
40,4,1,2,0,296,1,0,0,19,8,806,2,-1,0,3,1,1
46,1,1,1,0,519,0,0,0,24,1,217,5,-1,0,3,0,1
49,7,0,2,0,1572,0,0,2,19,6,273,1,-1,0,3,0,1
36,4,1,1,0,2354,1,0,0,15,8,722,3,-1,0,3,1,1
44,4,1,1,0,620,1,0,0,15,5,359,2,219,2,0,1,1
28,5,1,1,0,1570,1,0,0,26,5,161,4,-1,0,3,0,1
56,1,1,1,0,162,1,0,0,12,8,86,3,357,1,0,0,1
50,7,0,1,0,3230,0,0,2,16,6,81,2,-1,0,3,0,1
30,1,1,1,0,2298,1,0,0,18,5,268,1,-1,0,3,0,1
41,7,1,0,0,273,1,0,0,17,5,876,1,126,2,3,1,1
27,7,2,1,0,0,1,0,2,4,8,383,5,-1,0,3,0,1
48,9,1,1,0,858,1,0,0,16,8,71,1,-1,0,3,0,1
32,1,2,1,0,243,0,0,0,13,7,405,1,-1,0,3,1,1
57,1,1,1,0,3038,1,0,0,15,8,217,3,-1,0,3,0,1
41,0,2,1,0,901,1,0,2,16,6,35,6,-1,0,3,0,1
77,4,1,2,0,7826,0,0,0,4,6,434,1,90,2,3,1,1
51,4,1,2,0,1242,0,0,0,10,1,386,3,-1,0,3,1,1
37,7,1,1,0,4773,0,0,0,15,8,485,1,-1,0,3,0,1
53,10,1,0,0,904,0,0,0,6,5,336,1,-1,0,3,1,1
44,0,1,1,0,0,1,0,0,26,8,769,2,79,4,3,0,1
61,6,0,2,0,6118,0,0,0,5,7,637,2,-1,0,3,1,1
48,5,1,2,0,527,0,0,0,4,1,148,1,-1,0,3,1,1
42,1,1,1,0,762,1,0,0,20,0,596,3,183,7,0,0,1
40,7,0,1,0,1,1,0,2,4,6,380,1,-1,0,3,0,1
35,0,1,1,0,256,0,0,0,25,10,444,1,82,1,3,1,1
34,9,1,2,0,569,0,0,0,20,1,130,1,-1,0,3,1,1
49,7,1,1,0,7,0,0,2,26,6,557,5,-1,0,3,0,1
34,4,1,0,0,315,1,0,0,9,8,766,1,-1,0,3,1,1
34,9,2,1,0,0,0,0,0,21,1,191,2,-1,0,3,0,1
60,5,1,1,0,959,0,0,0,24,2,359,1,65,2,3,1,1
54,4,1,2,0,539,1,0,0,18,8,124,2,-1,0,3,0,1
31,4,1,1,0,51,0,0,2,15,8,730,1,-1,0,3,1,1
41,1,1,1,0,420,1,0,0,21,8,53,4,-1,0,3,0,1
53,4,1,2,0,206,1,0,0,25,1,89,4,-1,0,3,0,1
33,1,1,1,0,406,1,0,2,14,6,70,1,-1,0,3,0,1
44,1,2,2,0,844,1,0,2,19,8,220,2,-1,0,3,0,1
45,1,1,1,0,337,1,0,2,5,8,85,1,-1,0,3,0,1
39,4,1,2,0,518,1,0,0,9,8,18,3,355,2,1,0,1
28,9,1,1,0,2,1,0,0,10,8,101,2,-1,0,3,0,1
54,9,1,2,0,2969,0,0,0,19,1,1006,8,-1,0,3,1,1
30,6,0,2,0,1604,0,0,0,19,8,751,1,73,0,3,1,1
51,1,1,1,0,0,0,0,0,22,1,463,2,-1,0,3,0,1
49,6,1,1,0,271,1,0,0,16,8,97,1,-1,0,3,0,1
46,1,1,1,0,511,1,0,2,20,8,19,10,-1,0,3,0,1
42,4,1,2,0,13,0,0,0,28,1,57,2,-1,0,3,0,1
42,9,1,2,0,7124,0,0,0,8,9,717,2,27,0,3,1,1
55,4,1,2,0,9840,0,0,0,6,7,115,1,89,0,3,1,1
29,4,2,1,0,335,1,0,2,8,8,136,1,-1,0,3,0,1
49,0,1,1,0,2266,0,0,0,8,3,185,2,38,0,3,1,1
43,4,1,2,0,4429,1,0,0,12,8,817,1,139,0,3,1,1
61,1,1,2,0,16183,0,0,0,28,9,298,2,-1,0,3,0,1
37,4,1,2,0,8942,0,0,0,12,6,464,4,-1,0,3,0,1
48,0,1,1,0,522,0,0,0,11,5,615,2,-1,0,3,1,1
35,4,1,2,0,3554,1,0,0,19,1,262,1,-1,0,3,0,1
57,4,1,1,0,314,1,0,0,24,8,67,2,-1,0,3,0,1
34,5,1,1,0,476,0,0,0,27,0,483,1,-1,0,3,1,1
53,0,1,1,0,764,0,0,0,10,8,216,3,-1,0,3,0,1
30,1,1,1,0,1374,1,0,0,21,8,233,2,0,0,3,0,1
30,7,2,1,0,33,1,0,0,4,1,164,3,-1,0,3,0,1
32,1,1,1,0,-102,1,0,2,16,8,148,4,-1,0,3,0,1
53,4,1,1,0,2648,0,0,0,29,1,122,1,-1,0,3,0,1
55,4,2,1,0,446,0,0,0,16,4,318,5,190,1,0,0,1
34,9,2,1,0,0,1,0,2,16,6,372,11,-1,0,3,0,1
37,3,1,1,0,1949,1,0,2,3,5,202,3,-1,0,3,0,1
51,9,2,1,0,2125,1,0,0,11,6,416,4,-1,0,3,0,1
29,4,1,2,0,-474,1,0,0,8,5,528,1,-1,0,3,0,1
37,7,1,2,0,6824,0,0,0,20,8,229,1,121,4,2,1,1
39,9,1,2,0,1147,1,0,0,6,8,170,2,-1,0,3,0,1
41,1,1,0,0,640,1,0,2,13,8,161,1,-1,0,3,0,1
34,1,1,1,0,396,1,0,2,6,8,220,1,-1,0,3,0,1
33,0,2,1,0,219,0,0,0,20,7,281,1,-1,0,3,1,1
34,4,1,0,0,943,0,0,0,13,11,303,2,171,3,0,1,1
39,9,1,2,0,-5,0,0,0,19,1,45,1,-1,0,3,0,1
43,4,1,2,0,396,0,0,0,20,7,306,1,113,5,2,1,1
53,8,1,1,0,2947,0,0,0,23,6,80,3,-1,0,3,0,1
41,9,1,1,0,1678,1,0,2,2,6,74,2,-1,0,3,0,1
55,5,1,0,0,58,0,0,0,3,6,113,2,-1,0,3,0,1
53,9,1,1,0,90,1,0,0,10,0,497,1,181,13,0,1,1
53,1,1,0,0,6,1,0,0,17,8,151,1,-1,0,3,0,1
64,9,1,1,0,296,0,0,0,7,5,34,1,-1,0,3,0,1
55,5,1,2,0,1835,0,0,0,15,10,245,2,-1,0,3,1,1
41,4,2,2,0,4594,1,0,2,14,9,1303,1,245,0,3,0,1
36,9,2,1,0,4752,1,0,0,17,8,555,3,80,2,3,1,1
44,6,1,1,0,134,0,0,0,27,1,85,3,-1,0,3,0,1
61,6,0,2,0,6107,0,0,0,5,7,640,2,-1,0,3,1,1
34,0,1,1,0,135,1,0,0,18,5,803,2,-1,0,3,1,1
29,5,1,2,0,743,0,0,0,11,0,321,4,-1,0,3,1,1
45,6,1,1,0,2649,1,1,2,17,8,17,19,-1,0,3,0,1
54,4,1,2,0,351,1,0,2,25,8,804,5,-1,0,3,1,1
54,1,1,2,0,0,0,0,2,11,6,14,7,-1,0,3,0,1
46,6,2,1,0,339,0,0,0,22,5,1097,3,-1,0,3,1,1
37,0,1,1,0,707,1,0,2,24,8,632,1,-1,0,3,1,1
36,1,1,1,0,198,1,0,0,8,5,183,1,-1,0,3,0,1
51,9,1,1,0,467,1,0,2,21,8,78,1,-1,0,3,0,1
46,9,1,1,0,44,0,0,1,30,1,25,4,-1,0,3,0,1
56,4,1,2,0,6565,0,0,0,21,10,104,3,-1,0,3,0,1
55,1,1,0,0,8123,1,0,0,10,5,197,3,-1,0,3,0,1
43,2,1,2,0,1548,1,0,0,14,8,110,2,158,5,0,0,1
44,4,1,2,0,1717,1,0,0,16,8,101,1,-1,0,3,0,1
36,9,1,1,0,380,1,0,2,10,8,215,3,-1,0,3,0,1
30,4,1,2,0,15,0,0,0,28,7,89,1,118,1,0,0,1
53,4,1,2,0,0,0,0,0,30,5,36,3,-1,0,3,0,1
37,0,1,1,0,138,0,0,0,7,5,492,1,-1,0,3,0,1
72,7,1,2,0,515,0,0,0,15,0,437,1,59,1,3,1,1
37,3,1,1,0,141,1,0,2,10,5,669,5,-1,0,3,1,1
