age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
50.0,admin.,married,,no,,,yes,,17.0,jun,641.0,6.0,-1,0.0,,no
,entrepreneur,,secondary,,2971.0,no,no,cellular,4.0,,,,164,,failure,yes
26.0,unemployed,single,secondary,,1064.0,no,no,unknown,,may,,1.0,-1,0.0,,no
,admin.,,unknown,no,1783.0,,,unknown,,jun,11.0,11.0,-1,,unknown,no
,blue-collar,married,secondary,no,-67.0,no,,cellular,2.0,,157.0,1.0,-1,0.0,unknown,no
60.0,self-employed,,tertiary,,179.0,no,yes,,29.0,,79.0,4.0,-1,,,no
,management,married,tertiary,,1199.0,,no,cellular,4.0,aug,,1.0,1,1.0,success,yes
,blue-collar,,,no,214.0,yes,yes,unknown,,jun,168.0,1.0,-1,,,no
33.0,technician,married,secondary,no,,no,,cellular,,,,1.0,462,,failure,no
51.0,unemployed,married,secondary,,,no,yes,,19.0,,,,-1,0.0,unknown,no
35.0,entrepreneur,single,,no,,yes,,cellular,18.0,,,,-1,0.0,,yes
35.0,unemployed,married,,,,no,no,cellular,29.0,,1370.0,3.0,209,,success,yes
48.0,admin.,,secondary,no,1150.0,,no,unknown,28.0,,,,-1,0.0,unknown,no
,admin.,married,secondary,no,,no,no,cellular,,jul,22.0,6.0,-1,,unknown,no
,technician,,tertiary,no,,yes,,cellular,,apr,215.0,,321,3.0,,no
,admin.,married,secondary,no,244.0,yes,no,cellular,31.0,jul,56.0,,-1,0.0,unknown,no
32.0,services,married,,no,,yes,no,cellular,21.0,jul,1017.0,,-1,0.0,unknown,yes
,management,,tertiary,no,,no,,,,apr,298.0,4.0,-1,0.0,,yes
47.0,management,,tertiary,,447.0,no,yes,,,may,,1.0,-1,,unknown,no
,blue-collar,married,,no,,no,,unknown,,sep,9.0,,-1,0.0,unknown,no
33.0,management,,,no,,yes,no,cellular,5.0,,,1.0,254,,failure,no
63.0,retired,married,,no,1084.0,no,,cellular,14.0,,201.0,,183,,success,no
51.0,self-employed,,primary,no,10924.0,,no,cellular,,may,106.0,2.0,-1,,,no
41.0,management,,tertiary,no,,yes,,cellular,,,164.0,1.0,176,1.0,,no
56.0,retired,married,tertiary,no,478.0,no,no,cellular,5.0,,97.0,1.0,-1,,unknown,no
60.0,management,single,tertiary,no,,no,,cellular,,,,1.0,-1,,unknown,no
41.0,self-employed,single,tertiary,,3950.0,,,,30.0,,96.0,2.0,-1,0.0,,no
,management,single,,no,504.0,,,cellular,16.0,apr,555.0,,-1,,,no
,blue-collar,single,,no,,yes,,cellular,,,270.0,2.0,347,1.0,,no
57.0,management,married,tertiary,,,no,,cellular,,,,,-1,0.0,unknown,no
,management,married,primary,no,2587.0,no,,,4.0,sep,,,94,2.0,success,yes
44.0,admin.,,secondary,no,0.0,,yes,,,may,159.0,1.0,-1,0.0,,no
,self-employed,,tertiary,,2303.0,,,cellular,,,323.0,2.0,364,1.0,failure,no
,blue-collar,,secondary,no,1660.0,,no,cellular,20.0,apr,342.0,1.0,-1,0.0,unknown,no
,management,,tertiary,,,yes,no,cellular,21.0,,180.0,1.0,-1,,unknown,no
,management,married,tertiary,,278.0,no,yes,cellular,28.0,,,3.0,-1,,unknown,no
,management,married,,,4.0,,,cellular,17.0,,223.0,,96,2.0,failure,no
29.0,management,,tertiary,no,318.0,,,cellular,18.0,,1434.0,,356,4.0,failure,no
30.0,services,single,secondary,no,209.0,,no,unknown,,may,30.0,,-1,,unknown,no
46.0,services,married,secondary,,271.0,yes,no,,16.0,may,,,-1,0.0,,no
27.0,management,single,,,3196.0,,,cellular,9.0,,,2.0,-1,,unknown,no
,admin.,divorced,secondary,,,no,no,,2.0,apr,397.0,2.0,-1,0.0,unknown,yes
26.0,student,single,secondary,,2572.0,,no,cellular,5.0,may,,1.0,-1,0.0,,no
36.0,management,,tertiary,no,339.0,no,,,,nov,6.0,6.0,-1,0.0,unknown,no
42.0,blue-collar,,,no,0.0,yes,yes,,7.0,,209.0,2.0,-1,,,no
50.0,housemaid,married,,no,,,no,,15.0,may,419.0,2.0,-1,0.0,,no
49.0,blue-collar,,secondary,no,,yes,,cellular,18.0,,283.0,2.0,-1,0.0,unknown,no
45.0,management,married,tertiary,no,,no,no,,8.0,aug,,2.0,-1,0.0,,no
23.0,student,single,secondary,,780.0,no,no,cellular,16.0,sep,267.0,1.0,-1,,unknown,no
38.0,technician,single,secondary,no,,yes,,,7.0,apr,,2.0,-1,,,no
32.0,management,single,tertiary,,8436.0,yes,no,,,apr,245.0,,149,,,no
60.0,technician,single,primary,,,,no,cellular,,,,,-1,,unknown,yes
30.0,entrepreneur,married,secondary,,946.0,,no,cellular,19.0,nov,1065.0,,183,1.0,,no
,housemaid,,,no,497.0,,,,11.0,jun,138.0,5.0,-1,0.0,unknown,no
,retired,married,primary,,55.0,no,no,cellular,,jun,207.0,1.0,-1,0.0,unknown,no
38.0,services,,,no,-140.0,no,no,unknown,25.0,jun,,3.0,-1,0.0,,no
51.0,technician,,,no,-379.0,,no,cellular,5.0,aug,261.0,1.0,-1,0.0,,no
,admin.,married,secondary,no,-396.0,yes,,cellular,11.0,may,80.0,1.0,308,,failure,no
30.0,services,,secondary,no,,yes,no,cellular,18.0,may,131.0,6.0,363,9.0,failure,no
40.0,management,married,,no,733.0,yes,no,,6.0,,94.0,7.0,-1,0.0,unknown,no
37.0,management,,,no,,yes,no,cellular,,may,567.0,,275,4.0,failure,yes
,technician,divorced,primary,no,7290.0,yes,,unknown,,may,153.0,1.0,-1,0.0,unknown,no
27.0,services,,secondary,no,,,,cellular,13.0,,,1.0,-1,0.0,,no
,blue-collar,,,,0.0,,no,cellular,,apr,,1.0,325,,failure,no
,blue-collar,married,primary,no,,yes,no,unknown,16.0,jun,77.0,,-1,0.0,unknown,no
,retired,married,,no,,,no,telephone,,mar,234.0,,-1,0.0,unknown,yes
37.0,services,,,,,yes,,,13.0,may,,,341,,failure,no
41.0,blue-collar,married,primary,,8.0,yes,no,cellular,15.0,jul,,2.0,-1,,unknown,no
,blue-collar,married,primary,no,61.0,,no,cellular,,apr,108.0,,-1,,unknown,no
48.0,management,married,,no,,no,no,,,jun,159.0,,-1,0.0,unknown,no
,technician,married,,no,302.0,yes,no,unknown,26.0,may,208.0,3.0,-1,0.0,,no
32.0,blue-collar,,secondary,,,no,no,cellular,,,215.0,,-1,,unknown,no
35.0,services,,,no,109.0,,no,,6.0,,,3.0,-1,0.0,unknown,no
33.0,management,single,tertiary,no,1240.0,yes,no,,,,505.0,2.0,260,1.0,,no
,blue-collar,,primary,,0.0,yes,yes,unknown,3.0,jun,380.0,4.0,-1,,,no
,retired,married,unknown,no,,,,,12.0,mar,,1.0,-1,,unknown,no
,technician,married,secondary,,0.0,no,,cellular,,aug,106.0,,-1,,unknown,no
33.0,blue-collar,married,secondary,no,43.0,yes,no,cellular,,may,332.0,2.0,358,2.0,failure,no
41.0,technician,married,secondary,no,,yes,no,,,may,221.0,4.0,-1,,unknown,no
,admin.,married,secondary,no,613.0,yes,,cellular,,jun,80.0,1.0,-1,,unknown,no
,technician,,tertiary,no,,no,no,cellular,4.0,may,60.0,5.0,87,,,no
38.0,blue-collar,married,,,,yes,yes,,,,,3.0,-1,,unknown,no
,blue-collar,married,primary,,7685.0,yes,,,14.0,apr,,3.0,-1,0.0,unknown,no
35.0,technician,divorced,,no,4515.0,yes,no,cellular,19.0,nov,,,-1,0.0,,no
28.0,blue-collar,single,secondary,,,no,yes,cellular,8.0,,,,-1,,unknown,yes
27.0,blue-collar,single,secondary,no,148.0,no,no,,22.0,,,,-1,,unknown,no
,retired,married,primary,yes,,no,yes,cellular,19.0,nov,157.0,,-1,0.0,unknown,no
,blue-collar,married,secondary,no,,,no,unknown,16.0,,287.0,1.0,-1,0.0,unknown,no
,self-employed,married,secondary,no,,yes,no,cellular,,aug,,2.0,-1,,,no
41.0,technician,,tertiary,no,,yes,no,,14.0,may,,1.0,-1,0.0,unknown,no
39.0,technician,married,secondary,no,,no,no,,,,,2.0,-1,0.0,unknown,no
44.0,management,,secondary,no,,,no,telephone,,may,37.0,,303,1.0,failure,no
54.0,admin.,married,secondary,no,,no,,cellular,28.0,jan,161.0,1.0,98,2.0,failure,yes
49.0,management,married,tertiary,no,322.0,,no,cellular,6.0,,,,-1,0.0,unknown,no
34.0,blue-collar,,,,186.0,no,,,2.0,feb,,1.0,-1,0.0,,no
75.0,retired,,,,3810.0,yes,no,cellular,16.0,,,,183,1.0,failure,yes
42.0,management,,,no,0.0,,no,,13.0,,,2.0,-1,0.0,unknown,no
53.0,blue-collar,married,secondary,,4380.0,no,no,telephone,19.0,aug,223.0,,-1,0.0,,no
49.0,management,divorced,,no,,no,,cellular,31.0,jul,1212.0,4.0,-1,0.0,unknown,yes
,services,single,,no,,no,,cellular,29.0,aug,,,-1,0.0,,no
,blue-collar,single,,no,999.0,no,no,cellular,29.0,jan,,2.0,-1,0.0,unknown,no
,self-employed,,secondary,,167.0,,yes,cellular,17.0,,,1.0,-1,,unknown,no
46.0,technician,married,secondary,no,1322.0,,,cellular,,nov,514.0,,-1,0.0,,no
42.0,admin.,divorced,secondary,no,1076.0,,no,unknown,,may,213.0,1.0,-1,0.0,unknown,no
37.0,management,married,tertiary,,502.0,,no,cellular,7.0,may,,1.0,351,1.0,failure,no
26.0,technician,,,,1216.0,,,cellular,16.0,,472.0,,-1,0.0,,no
37.0,management,single,,no,876.0,yes,,,,,,4.0,327,2.0,failure,no
36.0,services,single,,,342.0,yes,no,unknown,7.0,may,142.0,1.0,-1,,,no
29.0,blue-collar,single,primary,,,yes,no,unknown,,jun,135.0,3.0,-1,,unknown,no
36.0,blue-collar,,primary,,,yes,,unknown,23.0,,,,-1,0.0,unknown,no
26.0,technician,,tertiary,no,3825.0,,no,unknown,13.0,,107.0,,-1,,,no
,blue-collar,married,secondary,no,,,no,unknown,,may,127.0,2.0,-1,0.0,unknown,no
40.0,management,married,,no,542.0,yes,no,cellular,20.0,nov,1816.0,,-1,0.0,unknown,no
53.0,management,,primary,no,,no,no,cellular,,,200.0,3.0,-1,0.0,unknown,no
29.0,management,,tertiary,,20.0,yes,no,cellular,,may,418.0,1.0,-1,,,no
34.0,technician,single,,no,228.0,yes,no,,22.0,jul,,4.0,-1,,unknown,no
43.0,blue-collar,married,,,,,no,cellular,5.0,,156.0,1.0,337,3.0,failure,no
56.0,management,married,tertiary,no,,,yes,,,,121.0,,-1,,,no
,entrepreneur,divorced,,no,,no,,,,jun,108.0,,-1,0.0,unknown,no
31.0,self-employed,married,tertiary,no,259.0,,,cellular,,may,47.0,,-1,0.0,,no
,admin.,,,no,,,no,,20.0,,16.0,5.0,322,4.0,other,no
,management,married,secondary,,,yes,no,,,nov,54.0,,-1,0.0,unknown,no
,management,married,tertiary,,22.0,yes,no,cellular,6.0,aug,265.0,2.0,-1,0.0,unknown,no
37.0,admin.,divorced,tertiary,,4303.0,yes,no,unknown,23.0,may,168.0,1.0,-1,0.0,,no
30.0,admin.,,secondary,,,yes,no,cellular,,,115.0,3.0,-1,0.0,unknown,no
42.0,technician,single,secondary,,275.0,no,no,cellular,26.0,,,8.0,-1,0.0,,no
30.0,management,married,,,1221.0,yes,no,,,jul,279.0,,-1,0.0,,yes
62.0,retired,married,secondary,no,816.0,no,no,,1.0,sep,,2.0,-1,,unknown,no
24.0,blue-collar,,secondary,,1222.0,,no,,20.0,apr,,1.0,-1,0.0,unknown,no
,technician,married,,no,2363.0,yes,no,unknown,13.0,,,1.0,-1,0.0,,no
,retired,,tertiary,no,2262.0,no,,,22.0,apr,155.0,1.0,-1,,unknown,no
47.0,admin.,,secondary,no,2.0,,,cellular,10.0,,89.0,1.0,-1,0.0,unknown,no
39.0,entrepreneur,married,tertiary,no,,yes,,,17.0,nov,180.0,1.0,-1,0.0,unknown,no
35.0,technician,married,,no,,,no,,18.0,nov,,1.0,-1,0.0,unknown,yes
,admin.,divorced,secondary,no,-402.0,yes,,,,apr,46.0,1.0,-1,,unknown,no
,technician,married,,,1577.0,yes,,,28.0,may,,,-1,0.0,,no
,blue-collar,married,,,34.0,,no,cellular,,may,,2.0,-1,,unknown,no
44.0,management,married,,no,795.0,,no,,,,,24.0,-1,,unknown,no
,blue-collar,married,secondary,no,117.0,yes,no,unknown,9.0,may,147.0,1.0,-1,,,no
,self-employed,single,,no,5462.0,no,no,cellular,30.0,apr,430.0,1.0,-1,0.0,,yes
25.0,services,single,secondary,,,,,,,,,,-1,,,no
,technician,single,secondary,no,,,no,cellular,16.0,jul,,6.0,-1,0.0,unknown,no
43.0,management,divorced,tertiary,no,36.0,,,,,may,118.0,,102,2.0,,no
,unemployed,,,,,,,unknown,6.0,,,3.0,-1,0.0,unknown,no
50.0,blue-collar,,,no,283.0,yes,no,cellular,7.0,aug,,3.0,-1,0.0,unknown,no
45.0,management,divorced,tertiary,,0.0,,no,unknown,1.0,jun,5.0,1.0,-1,0.0,unknown,no
35.0,blue-collar,,secondary,,,yes,no,cellular,,,138.0,,-1,,unknown,no
32.0,blue-collar,,secondary,,,yes,no,cellular,10.0,sep,185.0,1.0,99,5.0,,yes
,housemaid,married,,no,0.0,no,no,,3.0,,722.0,1.0,99,4.0,,no
34.0,self-employed,married,secondary,no,,,no,,21.0,may,748.0,1.0,-1,0.0,unknown,no
39.0,management,married,tertiary,no,,yes,,unknown,,may,142.0,1.0,-1,0.0,unknown,no
40.0,management,single,,no,,,no,,,nov,523.0,3.0,-1,0.0,unknown,no
,blue-collar,single,,no,1313.0,yes,no,,20.0,,8.0,10.0,-1,0.0,,no
40.0,management,,,no,,yes,no,,17.0,nov,,1.0,-1,,unknown,no
,self-employed,married,,no,-196.0,yes,no,,20.0,may,210.0,2.0,-1,0.0,unknown,no
38.0,entrepreneur,married,,yes,15.0,yes,,cellular,10.0,jul,,1.0,-1,,unknown,no
61.0,admin.,married,,,4608.0,,,cellular,,mar,212.0,1.0,-1,0.0,unknown,yes
,management,,tertiary,no,,yes,no,unknown,21.0,,253.0,,-1,,unknown,no
57.0,blue-collar,married,primary,no,452.0,yes,,unknown,,may,139.0,4.0,-1,,,no
48.0,blue-collar,married,secondary,no,149.0,yes,no,unknown,,may,71.0,1.0,-1,0.0,unknown,no
77.0,retired,,tertiary,no,7802.0,,no,,,may,,1.0,92,,success,yes
35.0,services,married,,,,yes,,unknown,28.0,,199.0,,-1,0.0,unknown,no
,blue-collar,married,secondary,no,1480.0,yes,no,unknown,14.0,may,,1.0,-1,0.0,,no
37.0,management,,,no,,,,unknown,20.0,,247.0,2.0,-1,0.0,,no
56.0,management,single,secondary,no,,yes,no,,9.0,,,4.0,-1,,unknown,no
,technician,married,secondary,no,694.0,yes,,cellular,4.0,,97.0,,196,5.0,,no
,management,married,tertiary,no,,,no,,14.0,jul,,8.0,-1,,unknown,no
,management,married,,no,55.0,yes,,cellular,2.0,jun,,2.0,-1,0.0,unknown,no
55.0,housemaid,married,primary,,136.0,,no,unknown,19.0,jun,,10.0,-1,,unknown,no
55.0,services,divorced,secondary,yes,-404.0,yes,no,cellular,22.0,,502.0,3.0,-1,,unknown,no
52.0,blue-collar,married,primary,no,,yes,,unknown,16.0,may,30.0,3.0,-1,0.0,unknown,no
55.0,blue-collar,,,no,1187.0,yes,no,unknown,,,,2.0,-1,,unknown,no
,management,married,tertiary,no,641.0,yes,,cellular,13.0,,347.0,,-1,0.0,,no
,blue-collar,,,no,,,no,,15.0,may,468.0,2.0,-1,0.0,,no
33.0,services,,,no,,yes,no,unknown,27.0,,,,-1,0.0,,no
53.0,admin.,married,,no,,no,,telephone,16.0,mar,,1.0,91,2.0,success,yes
46.0,admin.,married,,no,22.0,no,,cellular,,aug,,6.0,-1,0.0,,yes
,technician,single,secondary,,,yes,no,,,aug,,4.0,-1,0.0,,yes
48.0,management,divorced,tertiary,no,1328.0,,no,unknown,,may,339.0,,-1,0.0,unknown,no
50.0,housemaid,married,,,7317.0,yes,,,13.0,may,,1.0,370,1.0,,no
34.0,technician,single,,,4943.0,,yes,cellular,,nov,117.0,2.0,-1,0.0,unknown,no
,technician,single,secondary,no,258.0,no,,unknown,20.0,,,2.0,-1,0.0,,no
,management,,,,515.0,yes,,,19.0,nov,,,-1,0.0,unknown,no
32.0,management,single,tertiary,,12607.0,no,no,,14.0,,,5.0,84,1.0,failure,no
58.0,admin.,,secondary,,2.0,,,telephone,25.0,,,9.0,-1,0.0,unknown,no
31.0,management,,tertiary,no,13.0,no,no,cellular,,aug,110.0,5.0,-1,0.0,,no
19.0,student,single,,,103.0,no,,cellular,10.0,jul,,2.0,-1,0.0,unknown,yes
41.0,management,,tertiary,no,,,,,,oct,231.0,,-1,,,no
31.0,unemployed,,secondary,no,296.0,yes,no,,,,,3.0,-1,,unknown,no
52.0,self-employed,single,,no,,,,cellular,,jul,,6.0,-1,0.0,unknown,no
42.0,self-employed,divorced,tertiary,,,yes,no,unknown,24.0,,,5.0,-1,,unknown,no
,blue-collar,single,secondary,no,,,no,,12.0,,,,-1,0.0,,no
30.0,blue-collar,single,,,315.0,no,no,,23.0,jun,,1.0,-1,,unknown,yes
38.0,blue-collar,married,,,,yes,yes,,,feb,,1.0,212,,failure,no
32.0,management,married,tertiary,no,820.0,,no,,,jul,738.0,3.0,-1,0.0,unknown,no
52.0,technician,married,,no,,yes,no,cellular,18.0,,,1.0,63,5.0,failure,yes
48.0,management,divorced,tertiary,no,108.0,yes,no,unknown,,may,89.0,2.0,-1,0.0,,no
36.0,management,married,,,-381.0,,,cellular,,,,,-1,0.0,unknown,no
45.0,unemployed,divorced,,no,757.0,no,no,,20.0,,,,325,4.0,,no
34.0,technician,married,tertiary,,,yes,yes,unknown,,jun,70.0,1.0,-1,0.0,unknown,no
,blue-collar,married,primary,,1925.0,yes,no,,20.0,apr,,2.0,-1,0.0,unknown,yes
34.0,management,,tertiary,no,902.0,yes,no,cellular,14.0,may,,,367,2.0,other,no
,retired,married,,no,5207.0,,,cellular,,,336.0,,81,,,no
,services,,secondary,no,,no,,unknown,19.0,,,1.0,-1,0.0,unknown,no
50.0,entrepreneur,married,secondary,,,no,no,,,,238.0,,-1,,unknown,no
,admin.,divorced,secondary,,,,,cellular,21.0,nov,585.0,,191,,,no
47.0,blue-collar,married,,no,,no,no,,8.0,aug,,3.0,-1,0.0,unknown,no
,services,married,,,-839.0,,no,unknown,28.0,may,68.0,1.0,-1,,unknown,no
57.0,retired,,,,5799.0,no,,,,jun,,,-1,,,no
27.0,admin.,married,,no,1033.0,yes,no,unknown,9.0,may,1713.0,1.0,-1,0.0,unknown,no
,unemployed,divorced,secondary,no,66.0,no,no,cellular,9.0,jul,,,-1,0.0,unknown,no
43.0,services,,,,2567.0,yes,no,cellular,14.0,may,109.0,1.0,360,2.0,failure,no
40.0,management,married,tertiary,no,1584.0,,,,21.0,,,,-1,,unknown,no
32.0,services,single,secondary,,182.0,yes,no,cellular,6.0,may,145.0,1.0,-1,,,no
,management,married,,no,,yes,,,18.0,may,,4.0,-1,0.0,unknown,no
34.0,admin.,single,secondary,,663.0,,,cellular,,apr,111.0,1.0,-1,0.0,unknown,no
46.0,technician,divorced,,,3455.0,,no,,14.0,may,,2.0,-1,0.0,unknown,no
29.0,blue-collar,married,secondary,,15.0,,,cellular,,jun,136.0,1.0,-1,0.0,unknown,no
52.0,blue-collar,married,primary,no,1054.0,,no,,4.0,aug,273.0,1.0,-1,,,no
45.0,management,,tertiary,no,1529.0,no,no,cellular,30.0,jun,,1.0,-1,0.0,,no
26.0,management,single,secondary,no,63.0,no,,,28.0,,76.0,4.0,-1,0.0,,no
40.0,technician,married,,no,0.0,,,cellular,,aug,44.0,,-1,0.0,unknown,no
41.0,admin.,married,secondary,no,920.0,,yes,,27.0,may,239.0,1.0,-1,0.0,unknown,no
47.0,admin.,single,,no,,no,no,cellular,,jul,250.0,2.0,181,4.0,,yes
,technician,single,,,59.0,,no,cellular,,jul,,4.0,-1,0.0,unknown,no
27.0,services,,secondary,no,0.0,yes,,cellular,23.0,jul,198.0,13.0,-1,0.0,unknown,no
48.0,blue-collar,married,,,157.0,yes,no,,6.0,,,,-1,,unknown,no
49.0,admin.,married,,no,,no,no,cellular,20.0,,157.0,3.0,-1,0.0,unknown,no
35.0,blue-collar,married,primary,no,0.0,yes,no,cellular,,,90.0,,-1,,unknown,no
47.0,self-employed,,,yes,2.0,,,,,feb,236.0,2.0,-1,0.0,,no
,management,,tertiary,no,,no,no,,16.0,jul,,5.0,-1,0.0,unknown,no
,management,,,no,12437.0,,,,18.0,,,,-1,0.0,unknown,no
28.0,student,single,,no,,,,,17.0,apr,,1.0,-1,,unknown,no
,blue-collar,,,no,211.0,,no,,,jun,200.0,,-1,0.0,,no
34.0,technician,married,secondary,no,,yes,,cellular,20.0,apr,187.0,3.0,332,,other,no
,retired,married,,no,2747.0,no,no,cellular,,sep,113.0,1.0,80,1.0,,no
,self-employed,married,tertiary,no,,yes,,,16.0,,,,-1,,,no
,technician,,secondary,,11269.0,,no,,29.0,,92.0,1.0,-1,0.0,unknown,no
,admin.,married,,,1314.0,,,,8.0,may,682.0,,85,7.0,success,no
55.0,blue-collar,married,primary,,2275.0,no,no,,,,139.0,9.0,-1,,unknown,no
43.0,management,,tertiary,no,1304.0,no,no,cellular,,aug,501.0,2.0,-1,0.0,unknown,yes
41.0,blue-collar,married,,yes,,no,yes,cellular,24.0,jul,651.0,1.0,-1,0.0,unknown,yes
47.0,technician,divorced,,no,,,no,,18.0,,,,-1,,,no
34.0,technician,married,,no,1464.0,yes,,,23.0,,350.0,1.0,-1,,unknown,no
28.0,student,single,secondary,no,,no,no,cellular,8.0,,,2.0,-1,0.0,,no
,services,married,secondary,,-302.0,yes,no,cellular,13.0,,36.0,,-1,,unknown,no
50.0,technician,,,no,2497.0,yes,,,21.0,,35.0,,176,1.0,failure,no
35.0,blue-collar,married,,no,,,no,,,may,389.0,,-1,0.0,unknown,no
,technician,married,,no,56.0,,,cellular,29.0,jan,194.0,1.0,247,1.0,failure,no
26.0,self-employed,,tertiary,no,211.0,no,,,,,168.0,3.0,-1,0.0,,no
36.0,management,divorced,tertiary,no,3611.0,yes,no,unknown,4.0,jun,347.0,,-1,0.0,unknown,no
59.0,unemployed,,,,,,,,,,3025.0,,-1,,,no
28.0,student,single,secondary,,459.0,,,cellular,,,,,-1,,unknown,no
,entrepreneur,,,no,,,no,unknown,9.0,may,,2.0,-1,,unknown,no
50.0,self-employed,,secondary,no,1138.0,no,no,,14.0,aug,219.0,,-1,,,no
,management,,tertiary,,,yes,no,cellular,16.0,,427.0,1.0,150,1.0,failure,no
81.0,retired,,secondary,,,no,no,cellular,19.0,aug,,5.0,-1,0.0,,no
35.0,services,divorced,secondary,no,67.0,,no,cellular,5.0,,,,-1,,,no
58.0,retired,,unknown,no,937.0,no,no,,,aug,,,-1,0.0,,no
44.0,services,,,,0.0,,yes,cellular,11.0,,161.0,,-1,,unknown,no
38.0,management,,tertiary,no,-558.0,,no,cellular,21.0,jul,,1.0,-1,0.0,unknown,no
,blue-collar,married,secondary,no,,no,no,cellular,4.0,feb,,3.0,175,,,no
33.0,technician,,tertiary,,696.0,,yes,,5.0,,193.0,1.0,176,8.0,failure,no
29.0,management,married,tertiary,,361.0,yes,,cellular,28.0,jul,,3.0,-1,0.0,unknown,no
28.0,technician,single,secondary,no,227.0,,,cellular,30.0,,278.0,,-1,0.0,,yes
31.0,admin.,married,secondary,no,236.0,yes,yes,telephone,,,,3.0,-1,0.0,unknown,no
33.0,management,single,tertiary,no,-53.0,,,cellular,29.0,,617.0,2.0,-1,0.0,,no
52.0,technician,,secondary,no,192.0,,no,cellular,,,61.0,,-1,0.0,unknown,no
43.0,management,,tertiary,,,yes,no,cellular,,,197.0,6.0,-1,0.0,unknown,no
32.0,self-employed,single,secondary,,518.0,yes,,cellular,18.0,may,,7.0,-1,0.0,,no
36.0,self-employed,,tertiary,no,16.0,yes,,cellular,18.0,jul,,4.0,-1,,unknown,no
41.0,blue-collar,,secondary,no,-256.0,yes,no,unknown,3.0,,147.0,,-1,0.0,unknown,no
43.0,blue-collar,married,,,105.0,no,yes,,4.0,jul,668.0,2.0,-1,0.0,,no
45.0,self-employed,married,,no,334.0,,no,unknown,,,87.0,,-1,,,no
,technician,,secondary,,1048.0,no,,cellular,21.0,,405.0,1.0,-1,0.0,unknown,no
41.0,services,married,secondary,,,yes,,unknown,13.0,may,,7.0,-1,,unknown,no
,technician,married,secondary,,660.0,,no,cellular,,jun,,,-1,,unknown,no
37.0,unemployed,,tertiary,yes,,,,,10.0,jul,108.0,1.0,-1,0.0,unknown,no
,entrepreneur,,unknown,no,,,,cellular,,jan,,,-1,0.0,unknown,no
,housemaid,,primary,,201.0,,no,cellular,7.0,aug,,2.0,382,1.0,failure,no
37.0,housemaid,married,primary,no,189.0,no,,cellular,,aug,148.0,4.0,-1,0.0,unknown,no
60.0,retired,divorced,,,-49.0,,no,cellular,29.0,,188.0,,261,2.0,failure,no
,technician,divorced,,,1413.0,,no,,,jul,75.0,,-1,0.0,unknown,no
58.0,retired,,tertiary,no,264.0,,,cellular,8.0,jul,523.0,,-1,,,no
52.0,entrepreneur,married,,,,yes,,,18.0,nov,,1.0,-1,0.0,,no
50.0,blue-collar,married,primary,no,,yes,no,cellular,,,,2.0,147,4.0,,no
32.0,services,single,secondary,no,,,no,,2.0,jul,,1.0,-1,,,yes
42.0,blue-collar,married,primary,,0.0,yes,no,,,jul,71.0,1.0,-1,0.0,unknown,no
31.0,admin.,married,,no,,yes,yes,cellular,,aug,,2.0,-1,0.0,unknown,no
,blue-collar,married,secondary,no,1020.0,yes,no,,28.0,,251.0,1.0,-1,0.0,,no
36.0,technician,divorced,tertiary,,119.0,no,no,,,jul,,8.0,-1,,unknown,no
51.0,unemployed,,,no,1594.0,no,no,,4.0,,,1.0,-1,0.0,unknown,no
,technician,married,tertiary,no,,yes,yes,cellular,5.0,may,84.0,,-1,0.0,,no
50.0,services,single,,no,72.0,no,no,unknown,,may,,,-1,0.0,unknown,no
32.0,blue-collar,married,,no,14.0,yes,no,unknown,2.0,,171.0,,-1,0.0,unknown,no
26.0,entrepreneur,single,tertiary,no,81.0,,no,cellular,21.0,,,3.0,-1,0.0,unknown,no
41.0,self-employed,married,,,,no,,cellular,,aug,352.0,,-1,0.0,unknown,yes
,technician,married,,no,,yes,no,cellular,9.0,apr,,1.0,336,1.0,failure,no
,blue-collar,married,,no,-45.0,yes,no,unknown,2.0,jun,184.0,1.0,-1,,,no
28.0,management,single,tertiary,no,231.0,yes,yes,cellular,,jul,,2.0,-1,0.0,unknown,no
31.0,management,single,secondary,no,36.0,no,no,cellular,,,,2.0,-1,0.0,,no
30.0,technician,married,tertiary,no,1570.0,yes,no,cellular,26.0,may,260.0,1.0,-1,0.0,unknown,no
35.0,technician,married,,,,no,no,,,aug,222.0,,182,4.0,success,yes
33.0,blue-collar,,,,,,,,6.0,jun,447.0,2.0,-1,,,no
30.0,technician,,tertiary,no,,yes,,cellular,,,239.0,8.0,-1,0.0,,no
,blue-collar,single,secondary,,-84.0,yes,no,,11.0,,,1.0,-1,,unknown,no
,management,,tertiary,,1509.0,no,no,,12.0,,,1.0,58,,,no
31.0,self-employed,married,tertiary,no,1134.0,,,,6.0,,,,-1,0.0,unknown,no
36.0,technician,,,,146.0,,yes,unknown,15.0,,284.0,,-1,0.0,,no
33.0,management,,,,,yes,no,,8.0,may,428.0,,-1,0.0,unknown,no
57.0,retired,married,secondary,no,374.0,yes,,,16.0,jul,236.0,1.0,-1,0.0,unknown,no
45.0,technician,married,secondary,,88.0,no,,cellular,,aug,,,-1,0.0,unknown,no
59.0,management,,tertiary,no,2764.0,,,cellular,24.0,dec,237.0,,206,,failure,no
